,Unnamed: 0,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,1,token
1181,3776,0,20,이준호,40,2,확률및랜덤변수,536035,0,-1,하지만 이 강의를 추천하냐,수업,1,0.0,하지만 강의 추천 냐
1182,3775,0,20,이준호,40,2,확률및랜덤변수,536035,0,-1,우선 전 시험을 매우 잘봤기 때문에 A+이 나올것이라는 것을 믿어 의심치 않습니다,시험,1,0.0,우선 전 시험 매우 잘 봤 기 때문 나올 라는 믿 어 의심 치
1183,3771,0,20,이준호,60,1,확률및랜덤변수,536035,0,-1,못가르치시는건 아닌데 수업이 느릿하시고 음질이 안 좋아서 듣기 힘들었음,수업,1,-1.0,못 가르치 시 건 아닌데 수업 느릿 시 음질 안 좋 아서 듣 기 힘들
1184,3770,0,20,이준호,80,0,확률및랜덤변수,536035,0,-1,이때까지 시험에 나온 기출문제나눠주고 이번 시험은 거기서  거의 안나왔어요,시험,1,0.0,이때 까지 시험 나온 기출문제 나눠 이번 시험 거기 서 거의 안 나왔 어요
1185,12981,1,17,배정원,100,29,성과문화,536998,0,-1,시험도 기말 하나보고 중간은 레포트로 대체한다,시험,1,0.0,시험 도 기말 하나 중간 레포트 로 대체 한다
1186,12982,1,17,배정원,100,29,성과문화,536998,0,-1,대망의 데이트 과제는 반마다 다르다,과제,1,0.0,대망 의 데이트 과제 반 마다 다르 다
1187,12983,1,17,배정원,100,29,성과문화,536998,0,-1,우리 수업은 여자 남자 비율이 4:6정도라 소수 뽑기를 제외하곤 1번씩 데이트를 했으나 옆반은 2:8인 경우도 있었다고 해서 케바케,수업,1,0.0,수업 여자 남자 비율 정도 라 소수 뽑 기 제외 곤 번 씩 데이트 했으나 옆 반 인 경우 도 다고 해서 케 바케
1188,3767,0,20,김아정,60,1,확률및랜덤변수,2100034,0,-1,하지만 학점도 잘 주시는 것 같고 전체적인 것은 나쁘지 않습니다,학점,1,1.0,하지만 학점 도 잘 시 전체 적 인 나쁘
1189,12992,0,16,배정원,100,31,성과문화,536998,0,-1,과제 기억은 안나는데 독후감 있었습니다,과제,1,0.0,과제 기억 안 는데 독후감
1190,12994,0,16,배정원,100,31,성과문화,536998,0,-1,그리고 데이트과제는 여자는 2번하는데 남초가 심해서 데이트과제 못하시는 남자분들 생깁니다,과제,1,0.0,그리고 데이트 과제 여자 번하 는데 남초 심해서 데이트 과제 못 시 남자 분 생깁니다
1191,12996,0,19,양성해,60,1,운동과다이어트,537006,0,-1,저는 다이어트 운동하는 실기과목이라고 생각하고 수강했는데 생물 이론수업이었어요,수업,1,0.0,저 다이어트 운동 실기 과목 라고 생각 수강 했 는데 생물 이론 수업 어요
1192,12997,0,19,양성해,60,2,운동과다이어트,537006,0,-1,인체에 대힌 얘기가 나와서 정신 바짝 차리고 듣지 않으면 이해하기 쉬운 편은 아니고 과제는 많이 없어요 인바디랑 자기 몸 성찰 보고서 독후감 정도,과제,1,0.0,인체 대 힌 얘기 나와서 정신 바짝 차리 듣 으면 이해 기 쉬운 편 과제 많이 어요 인바디 랑 자기 몸 성찰 보고서 독후감 정도
1193,3764,0,20,김아정,60,0,확률및랜덤변수,2100034,0,-1,"다만 수업은 좀 난해하고, 무엇을 전달하고 싶은지 이해가 잘 되지 않았습니다",수업,1,-1.0,다만 수업 좀 난해 무엇 전달 싶 은지 이해 잘 았
1194,3763,0,17,김경염,100,12,확률및랜덤변수,1080381,0,-1,퀴즈 2회포함 중간 기말까지 총 4번 봅니다갓경염,시험,1,0.0,퀴즈 회포 중간 기말 까지 총 번 봅니다 갓 경염
1195,12999,0,18,양성해,100,3,운동과다이어트,537006,0,-1,수업 네번정도 갔던거 같다,수업,1,0.0,수업 네 번 정도 갔 던 거 다
1196,13002,0,17,양성해,60,5,운동과다이어트,537006,0,-1,과제5번있는데 쉬움,과제,1,1.0,과제 번 데 쉬 움
1197,3760,1,17,김경염,100,11,확률및랜덤변수,1080381,0,-1,퀴즈 포함해서 시험은 총 4번 본다고 생각하시면 됩니다,시험,1,0.0,퀴즈 포함 해서 시험 총 번 본다고 생각 시 면 됩니다
1198,13006,0,17,양성해,60,5,운동과다이어트,537006,0,-1, 그치만 최종 성적은 B+,학점,1,0.0,그치만 최종 성적
1199,13010,0,20,변혜원,100,1,Intensive English,857849,0,-1,성적도 잘챙겨주신다,학점,1,1.0,성적 도 잘 챙겨 신다
1200,3757,2,18,김경염,100,10,확률및랜덤변수,1080381,0,-1,존경하고감사해요교수님,교수,1,1.0,존경 감사 해요 교수 님
1201,3753,0,18,김경염,80,9,확률및랜덤변수,1080381,0,-1,퀴즈 두번 시험 두번 보는데 사실 진짜 시험 문제 보면 감탄,시험,1,0.0,퀴즈 두 번 시험 두 번 는데 사실 진짜 시험 문제 면 감탄
1202,3751,0,18,김경염,80,9,확률및랜덤변수,1080381,0,-1,그런데 과제 내주시는 문제만 풀면 에이맞기는 힘들고요,과제,1,0.0,그런데 과제 내주 시 문제 만 풀 면 에이 맞 기 힘들 고요
1203,3791,0,18,이준호,60,7,확률및랜덤변수,536035,0,-1,연강때문에 시험시간을 줄였,시험,1,0.0,연강 때문 시험 시간 줄였
1204,3795,0,18,이준호,80,8,확률및랜덤변수,536035,0,-1, 근데 교수님목소리 넘작은데 마이크거의안쓰셔서  뒤에앉으면 안들릴듯,교수,1,-1.0,근데 교수 님 목소리 넘 작 은데 마이크 거의 안 쓰 셔서 뒤 앉 으면 안 들릴 듯
1205,3797,0,18,이준호,60,9,확률및랜덤변수,536035,0,-1,문주희교수님것도  해보면서  이번이  재수강이였으나  둘중에 하나  비교해보라면  음,교수,1,0.0,문주희 교수 님 도 해 면서 이번 재 수강 였으나 둘 중 하나 비교 해 라면
1206,3798,0,18,이준호,60,9,확률및랜덤변수,536035,0,-1,"수에 밝으면  문주희 교수님,  암기에 자신있으면  이준호교수님",교수,1,0.0,밝 으면 문주희 교수 님 암기 자신 으면 이준호 교수 님
1207,3827,0,17,문주희,60,8,확률및랜덤변수,1080382,0,-1,중간까지 영어책쓰다가 빡쳐서 한국어책삼,시험,1,0.0,중간 까지 영어 책 쓰 다가 빡 쳐서 한국어 책 삼
1208,12954,21,18,배정원,20,20,성과문화,536998,0,-1,"지금도 연락 주고받을 정도로 좋은 인연 만들었지만, 이 수업 자체는 좋지 않았습니다",수업,1,-1.0,지금 도 연락 주고받 정도 로 좋 인연 만들 지만 수업 자체 좋 았
1209,12957,0,19,배정원,100,22,성과문화,536998,0,-1,이성친구를 만들겠다는 생각을 안하면 아주 유익한수업입니다,수업,1,1.0,이성 친구 만들 겠 다는 생각 안 면 아주 유익 수업 입니다
1210,12958,0,19,배정원,100,22,성과문화,536998,0,-1,과제는 매주 나오고 리포트형식이라 어렵지는 않지만 책을 좀 많이 읽어야합니다,과제,1,0.0,과제 매주 나오 리포트 형식 라 어렵 지만 책 좀 많이 읽 어야 합니다
1211,12963,0,17,배정원,60,25,성과문화,536998,0,-1,데이트과제 하나때문에 신청하는건 진짜 오바구요,과제,1,-1.0,데이트 과제 하나 때문 신청 건 진짜 오바 구요
1212,3820,0,18,문주희,60,7,확률및랜덤변수,1080382,0,-1,과제가 6번있었,과제,1,0.0,과제 번
1213,3819,0,18,문주희,80,6,확률및랜덤변수,1080382,0,-1,과제랑 퀴즈점수도 꽤 큰 중임 과제랑 퀴즈는 책 연습문제 그대로,과제,1,0.0,과제 랑 퀴즈 점수 도 꽤 큰 중임 과제 랑 퀴즈 책 연습 문제 그대로
1214,12965,0,17,배정원,60,25,성과문화,536998,0,-1,그리고 과제 많기는한데 진짜 30분만 투자하면 충분히 할 수 있어요,과제,1,0.0,그리고 과제 많 기 한데 진짜 분만 투자 면 충분히 할 어요
1215,12966,0,17,배정원,60,25,성과문화,536998,0,-1,물론 조별로 책읽고 토론하는 과제는 시간이 좀 더 들겠지만 ,과제,1,0.0,물론 조 별 로 책 읽 토론 과제 시간 좀 더 겠 지만
1216,3817,0,18,문주희,80,6,확률및랜덤변수,1080382,0,-1,영어 책으로 수업나가고 수업 내용도 다 영어로 나가는데 굳이 영어책 안사고 한글판 사도 상관없,수업,1,0.0,영어 책 으로 수업 나가 수업 내용 도 다 영어 로 나가 는데 굳이 영어 책 안 사 한글 판 사 도 상관없
1217,3816,0,18,문주희,40,5,확률및랜덤변수,1080382,0,-1,그냥 영어 교수 신청해서 비율이라도 많이 받는게 나을들,교수,1,-1.0,그냥 영어 교수 신청 해서 비율 라도 많이 받 게
1218,3814,0,18,문주희,40,5,확률및랜덤변수,1080382,0,-1,시험 문제는 터무니 없이 어렵게 내심,시험,1,-1.0,시험 문제 터무니 없이 어렵 게 내심
1219,13012,0,19,변혜원,100,3,Intensive English,857849,0,-1,이분은 참교수님임,교수,1,1.0,이분 참 교수 님 임
1220,3813,0,18,문주희,40,5,확률및랜덤변수,1080382,0,-1,교재 연습문제 과제로 내주고 같은 문제 퀴즈봄 ,과제,1,0.0,교재 연습 문제 과제 로 내주 문제 퀴즈 봄
1221,3810,0,18,문주희,80,4,확률및랜덤변수,1080382,0,-1,성실하다면 학점 받기에는 유리할수도,학점,1,1.0,성실 다면 학점 받 기 유리 할 도
1222,3809,0,18,문주희,80,4,확률및랜덤변수,1080382,0,-1,과제 많고 그게 곧 소테스트,과제,1,0.0,과제 많 그게 곧 소 테스트
1223,12967,0,17,배정원,60,25,성과문화,536998,0,-1,그냥저냥 큰 부담없이 들을만한 강의 같아요,수업,1,1.0,그냥저냥 큰 부담 없이 만 강의
1224,12973,0,17,배정원,100,28,성과문화,536998,0,-1,교수님 죄송해요,교수,1,-1.0,교수 님 죄송 해요
1225,3806,0,19,문주희,80,3,확률및랜덤변수,1080382,0,-1, 과제 많아서 1점뺌 이번학기 모든 과목중에이 과목 과제하느라 애먹,과제,1,-1.0,과제 많 아서 점 뺌 이번 학기 모든 과목 중 과목 과제 느라 애먹
1226,3805,0,19,문주희,80,3,확률및랜덤변수,1080382,0,-1,학점 잘주시는거 같,학점,1,1.0,학점 잘 시 거
1227,12974,1,17,배정원,100,29,성과문화,536998,0,-1,강의 듣는 내내 행복했다,수업,1,1.0,강의 듣 내내 행복 했 다
1228,12975,1,17,배정원,100,29,성과문화,536998,0,-1,성에관해 나도 모르게 가지고 있던 편견들을 바로잡는데 좋았으며 강의 방식 또한 열린 강의라 더 즐거웠다,수업,1,1.0,성 관해 도 모르 게 가지 던 편견 바로잡 는데 좋 았 으며 강의 방식 또한 열린 강의 라 더 즐거웠 다
1229,3802,0,19,문주희,20,1,확률및랜덤변수,1080382,0,-1,과제도 너무많고 a가 좀 짠거같아요,과제,1,-1.0,과제 도 너무 많 좀 짠 거
1230,12978,1,17,배정원,100,29,성과문화,536998,0,-1,"이성에 대해 외적인 면에서 내적인 면을 더욱 생각할 수 있도록 고찰을 이끌어내는 강의이자 올바른 성 지식들, 피임을 포함한 성기구조의 이론적 공부는 물론 나의 신체에 대해 더 적극적으로 알아볼 수 있는 기회가 되었다",수업,1,1.0,이성 대해 외 적 인 면 에서 내 적 인 면 더욱 생각 할 도록 고찰 이끌 어 내 강의 자 올바른 성 지식 피임 포함 성기 구조 의 이론 적 공부 물론 의 신체 대해 더 적극 적 으로 알아볼 기회 다
1231,12979,1,17,배정원,100,29,성과문화,536998,0,-1,열심히만 한다면 누구나 최소 비쁠은 받을 수 있으며 나는 주변 누구에게나 이 강의를 추천한다,수업,1,1.0,열심히 만 한다면 누구 최소 비 쁠은 받 으며 주변 누구 에게 강의 추천 한다
1232,3799,1,18,이준호,20,10,확률및랜덤변수,536035,0,-1,맨날 지각하시고  수업시간에 설명도 넘 두서없,수업,1,-1.0,맨날 지각 시 수업 시간 설명 도 넘 두서없
1233,3812,0,18,문주희,40,5,확률및랜덤변수,1080382,0,-1,영어로 수업하심 ,수업,1,0.0,영어 로 수업
1234,3829,0,17,문주희,60,8,확률및랜덤변수,1080382,0,-1,시험은  어려운편,시험,1,-1.0,시험 어려운 편
1235,13013,0,19,변혜원,100,3,Intensive English,857849,0,-1,모두 이 교수님을 찬양해야됩니다,교수,1,1.0,모두 교수 님 찬양 해야 됩니다
1236,13015,1,18,변혜원,80,4,Intensive English,857849,0,-1,토익 배운다고 생각하시면되는데 교수님 진짜 열심히 잘 가르쳐주세요,교수,1,1.0,토익 배운다고 생각 시 면 는데 교수 님 진짜 열심히 잘 가르쳐
1237,3716,0,18,권오진,80,15,확률및랜덤변수,1628438,0,-1,문제는 중간응 개 쉬운데 기말은 헬이다,시험,1,0.0,문제 중간 응 개 쉬운데 기말 헬 다
1238,3715,0,18,권오진,80,15,확률및랜덤변수,1628438,0,-1,과제도 없다,과제,1,1.0,과제 도 다
1239,13059,0,20,박선영,100,2,기초중국어1,1628860,0,-1,동영상 제출과제로 대체되었고 과제는 책 내용 적기였다,과제,1,0.0,동영상 제출 과제 로 대체 과제 책 내용 적기 다
1240,13060,0,20,박선영,100,2,기초중국어1,1628860,0,-1,중국어 기초를 다지기에는 좋은 강의였지만 중국어 자체의 난이도는 감안해야 할 듯 하다,수업,1,0.0,중국어 기초 다지기 좋 강의 지만 중국어 자체 의 난이도 감안 해야 할 듯 다
1241,3712,0,18,권오진,100,14,확률및랜덤변수,1628438,0,-1,)로 던져준 문제만 제대로 풀면중간기말 잘 볼 수 있다,시험,1,1.0,로 던져준 문제 만 제대로 풀 면 중간기 잘 볼 다
1242,13063,0,20,박선영,100,4,기초중국어1,1628860,0,-1,교수님 덕분에 중국 게임에서 중국인들과 신랄한 대화를 할 수 있게 되었습니다^^* 이번 코로나 사태에도 더더욱 공부하게 되었지요,교수,1,1.0,교수 님 덕분 중국 게임 에서 중국 인 과 신랄 대화 할 게 이번 코로나 사태 도 더더욱 공부 게 지요
1243,13064,0,20,박선영,100,4,기초중국어1,1628860,0,-1,수업도 하나도 안어렵고 본문 단어 세번씩만 따라쓰고 평소에 한번씩만 소리내어 읽어도 점수 잘나옵니다,수업,1,1.0,수업 도 하나 도 안 어렵 본문 단어 세 번 씩 만 따라 쓰 평소 번 씩 만 소리내 어 읽 어도 점수 잘 나옵니다
1244,3709,1,18,권오진,60,13,확률및랜덤변수,1628438,0,-1,학점은 채워주시는지는 잘 모르겠음,학점,1,0.0,학점 채워 시 는지 잘 모르 겠
1245,3708,1,18,권오진,60,13,확률및랜덤변수,1628438,0,-1,장단점 명확함본인이 성실하지 못하지만 시험은 잘 볼 자신 있다면 무조건 수강하시길출첵 신경안씀,시험,1,0.0,장단점 명확 본인 성실 못하 지만 시험 잘 볼 자신 다면 무조건 수강 시 길 출 첵 신경 안 씀
1246,13065,0,20,박선영,100,4,기초중국어1,1628860,0,-1,개꿀강의,수업,1,1.0,개꿀 강의
1247,13069,0,20,박선영,100,5,기초중국어1,1628860,0,-1,출결 + 과제 빼먹지만 않고 하면 문제 없을 것 같습니다,과제,1,1.0,출결 과제 빼먹 지만 면 문제
1248,3705,0,18,권오진,100,11,확률및랜덤변수,1628438,0,-1,영어 아주 기초자면 듣지 마시고 어차피 수학 용어는 따로 공부하는거니까 너무 걱정마시길  다만 학점 꽉꽉 채워주심,학점,1,0.0,영어 아주 기초자 면 듣 마시 어차피 수학 용어 따로 공부 거 니까 너무 걱정 마시 길 다만 학점 꽉 꽉 채워 주심
1249,13070,0,20,박선영,100,6,기초중국어1,1628860,0,-1,교수님이 진짜 좋음,교수,1,1.0,교수 님 진짜 좋
1250,13071,0,20,박선영,100,6,기초중국어1,1628860,0,-1,중국어를 완전 기초부터 차근차근 자세하게 알려주시는데 수업만 잘 따라가면 진짜 중국어 실력 많이 늘 수 있음( 복습얘기),수업,1,1.0,중국어 완전 기초 부터 차근차근 자세 게 알려 시 는데 수업 만 잘 따라가 면 진짜 중국어 실력 많이 늘 복습 얘기
1251,13076,0,20,박선영,100,6,기초중국어1,1628860,0,-1,근데 들인 시간만큼 학점 잘 나옴,학점,1,1.0,근데 들인 시간 만큼 학점 잘 나옴
1252,3702,0,19,권오진,60,9,확률및랜덤변수,1628438,0,-1,"과제, 출석 전부 없어서 그냥 실험만 잘보면 끝",과제,1,0.0,과제 출석 전부 어서 그냥 실험 만 잘 면 끝
1253,3701,0,19,권오진,60,9,확률및랜덤변수,1628438,0,-1,"중간은 엄청 쉽고, 기말은 어려움",시험,1,0.0,중간 엄청 쉽 기말 어려움
1254,3699,0,19,권오진,60,9,확률및랜덤변수,1628438,0,-1,영어 강의지만 처,수업,1,0.0,영어 강의 지만 처
1255,13077,0,20,박선영,100,6,기초중국어1,1628860,0,-1,진짜 뿌린대로 거두는 수업,수업,1,1.0,진짜 뿌린 대로 거두 수업
1256,13078,0,20,박선영,100,6,기초중국어1,1628860,0,-1,마지막까지 꾸준하게 하면 성적 잘 주심bb,학점,1,1.0,마지막 까지 꾸준 게 면 성적 잘 주심
1257,13080,0,19,박선영,80,7,기초중국어1,1628860,0,-1,과제 중에 중국어로 동영상 찍는거 있,과제,1,0.0,과제 중 중국어 로 동영상 찍 거
1258,13081,0,19,박선영,80,7,기초중국어1,1628860,0,-1,이거땜에 별 하나 뺌 교수님은 되게 좋으심,교수,1,1.0,이거 땜 별 하나 뺌 교수 님 되게 좋 으
1259,13085,0,20,박선영,100,8,기초중국어1,1628860,0,-1,성실하게 강의 참여하실 분들은 추천추천,수업,1,1.0,성실 게 강의 참여 실 분 추천 추천
1260,13087,0,19,박선영,100,9,기초중국어1,1628860,0,-1,하지만 수강인원이 너무 많고 실력자가 너무 많아서 학점 따기가 너무 힘들었음,학점,1,-1.0,하지만 수강 인원 너무 많 실력자 너무 많 아서 학점 따 기 너무 힘들
1261,3693,2,19,권오진,80,8,확률및랜덤변수,1628438,0,-1,개인적으로 이번 기말은 한문제가 좀 많이 어려웠던거같다,시험,1,0.0,개인 적 으로 이번 기말 문제 좀 많이 어려웠 던 거 다
1262,3717,0,18,권오진,80,15,확률및랜덤변수,1628438,0,-1,당신리 중간에서 낮은 점수를 받았다,시험,1,0.0,당신 리 중간 에서 낮 점수 받 았 다
1263,3718,0,18,권오진,80,15,확률및랜덤변수,1628438,0,-1,기말에 죽기살기로 매달리거나 빠르게 다른 과목 투자하는게 좋을지 모른다,시험,1,-1.0,기말 죽 기 살 기 로 매달리 거나 빠르 게 다른 과목 투자 게 좋 을지 모른다
1264,3719,0,17,권오진,60,16,확률및랜덤변수,1628438,0,-1,"다만, 중간이 쉬우면 기말을 너무어렵게내고,반대의 경우도 있구요",시험,1,0.0,다만 중간 쉬우면 기말 너무 어렵 게 내 반대 의 경우 도 구요
1265,3721,0,17,김경염,100,0,확률및랜덤변수,1080381,0,-1,"잘 설명해주시는 것은 물론이고, 이 강의 이후의 학생들의  학습 커리큘럼까지 고려해서 흐름을 잘잡도록 강의해주신다 강의력은 정말 최고신 것 같다",수업,1,1.0,잘 설명 해 시 물론 강의 이후 의 학생 의 학습 커리큘럼 까지 고려 해서 흐름 잘 잡 도록 강의 해 신다 강의 력 정말 최고신 다
1266,3747,3,18,김경염,60,7,확률및랜덤변수,1080381,0,-1,전정통의 빛과소금시험은어렵지만 그것은 내 머리의문제일뿐이후에  배우는 랜덤프로세스에 관한 문제도풀어주심,시험,1,0.0,전정통 의 빛 과 소금 시험 어렵 지만 그것 내 머리 의 문제 뿐 이후 배우 랜덤 프로세스 관한 문제 도 풀 어 주심
1267,3746,5,19,김경염,100,6,확률및랜덤변수,1080381,0,-1,공부 탄탄히 하고 시험 보면 문제 퀄리티가 좋아서 좀 짜릿하기까지 합니다 ,시험,1,1.0,공부 탄탄히 시험 면 문제 퀄리티 좋 아서 좀 짜릿 기 까지 합니다
1268,13016,1,18,변혜원,80,4,Intensive English,857849,0,-1,아 학점은 비율채워서 주십니다,학점,1,0.0,아 학점 비율 채워서 십니다
1269,13018,0,20,유기윤,60,0,Intensive English,1628779,0,-1,교재 풀기였어요 열정적으로 수업을 해주시고 질문도 잘 받아주시고 모르는 문제 물어봐주셔서 그에 대한 풀이도 강의에 올려주셔서 좋았어요,수업,1,1.0,교재 풀기 어요 열정 적 으로 수업 해 시 질문 도 잘 받 아 시 모르 문제 물어봐 셔서 대한 풀이 도 강의 올려 셔서 좋 았 어요
1270,3741,5,19,김경염,100,6,확률및랜덤변수,1080381,0,-1,시험: 총 3회 치렀습니다,시험,1,0.0,시험 총 회 치렀
1271,3740,5,19,김경염,100,6,확률및랜덤변수,1080381,0,-1,과제: 아예 없습니다,과제,1,1.0,과제 아예
1272,3738,5,19,김경염,100,6,확률및랜덤변수,1080381,0,-1,수업: 강의력 갑,수업,1,1.0,수업 강의 력 갑
1273,13021,0,19,유기윤,80,1,Intensive English,1628779,0,-1,갠츈 고학번이 많이 들어서 학점 잘나옴  취업 준비하시느라 공부 안하시는듯 ,학점,1,1.0,갠 츈 학번 많이 어서 학점 잘 나옴 취업 준비 시 느라 공부 안 시 듯
1274,13027,0,19,유기윤,60,5,Intensive English,1628779,0,-1,주에 한번씩 단어시험,시험,1,0.0,번 씩 단어 시험
1275,13028,0,19,유기윤,60,5,Intensive English,1628779,0,-1,과제는 딕테이션 해오기,과제,1,0.0,과제 딕 테 션 해 기
1276,13031,0,19,유기윤,60,5,Intensive English,1628779,0,-1,이렇게 묻고 그냥 넘어가시는데 솔직히 나중에 뒷부분이나 프린트물은 안 배운것도 시험범위에 넣고 이런건 문제라고 생각함,시험,1,-1.0,이렇게 묻 그냥 넘어가 시 는데 솔직히 나중 뒷부분 이나 프린트 물 안 배운 도 시험 범위 넣 이런 건 문제 라고 생각
1277,13034,0,17,유기윤,80,6,Intensive English,1628779,0,-1,주에 한번씩 단어시험,시험,1,0.0,번 씩 단어 시험
1278,13014,1,18,변혜원,80,4,Intensive English,857849,0,-1,얻어가는게 정말 많은 강의입니다,수업,1,1.0,얻 어 게 정말 많 강의 입니다
1279,3735,6,19,김경염,60,4,확률및랜덤변수,1080381,0,-1,학점 뭐이래 짭니까,학점,1,-1.0,학점 뭐 이래 짭 니까
1280,13037,0,19,Gordon MacCoy,60,0,Job Hunting Skills,541252,0,-1,일단 영어강의인만큼 외국인 학생들이 많음,수업,1,0.0,일단 영어 강의 인 만큼 외국인 학생 많
1281,3732,0,19,김경염,80,2,확률및랜덤변수,1080381,0,-1,"시험은 약 세번, 전부 만점 가까이로 잘봐야 에이쁠가능",시험,1,0.0,시험 약 세 번 전부 만점 가까이 로 잘 봐야 이쁠 가능
1282,13038,0,19,Gordon MacCoy,60,0,Job Hunting Skills,541252,0,-1,과제가 꽤 많은 편이긴 한데 몇 개 빼곤 전부 했는지 안 했는지만 체크함,과제,1,0.0,과제 꽤 많 편 긴 한데 몇 개 빼 곤 전부 했 는지 안 했 는지 만 체크
1283,13046,0,19,Gordon MacCoy,60,0,Job Hunting Skills,541252,0,-1,사실 그냥 수업 끝나고 입만 잘 털어도 될 것 같음,수업,1,0.0,사실 그냥 수업 끝 입 만 잘 털 어도 될
1284,13047,0,19,Gordon MacCoy,60,0,Job Hunting Skills,541252,0,-1,교수님 특성이 참여도를 중시함,교수,1,0.0,교수 님 특성 참 여도 중시
1285,3726,3,19,김경염,100,1,확률및랜덤변수,1080381,0,-1,강의력은 솔직히 전정통 1타 스타강사라고해도 과언이 아님,수업,1,1.0,강의 력 솔직히 전정통 타 스타 강사 라고 해도 과언 아님
1286,13049,0,19,Gordon MacCoy,60,0,Job Hunting Skills,541252,0,-1,다만 수업 내용을 알아듣지 못할 정도로 영어를 못 하면 신중하게 수강하는 걸 추천,수업,1,0.0,다만 수업 내용 알아듣 못할 정도 로 영어 못 면 신중 게 수강 걸 추천
1287,13051,0,20,Julian Kibum Chung,60,0,Job Hunting Skills,1628782,0,-1,없으면 듣지마세요그리고 스펙도 빵빵하지않으면 듣지마세요근데 자기가생각하기에 스펙 빵빵하고 영어잘하고 외국계기업지원할 마음있으면 최고의 강의,수업,1,0.0,으면 듣 마세요 그리고 스펙 도 빵빵 으면 듣 마세요 근데 자기 생각 기 스펙 빵빵 영어 잘 외국 계 기업 지원 할 마음 으면 최고 의 강의
1288,13052,0,20,Julian Kibum Chung,80,1,Job Hunting Skills,1628782,0,-1,이번 코로나로 인해 전부 싸강이였고 과제도 구글 드라이브로 냄,과제,1,0.0,이번 코로나 로 인해 전부 싸 강 과제 도 구글 드라이브 로 냄
1289,13053,0,20,Julian Kibum Chung,80,1,Job Hunting Skills,1628782,0,-1,거의 매주마다 새로운거 배워서 제출해야하고 수업도 잘 듣고 있어야지 원하는 방식대로 resume cover letter 등을 만들 수 있음,수업,1,0.0,거의 매주 마다 새로운 거 배워서 제출 해야 수업 도 잘 듣 어야지 원 방식 대로 만들
1290,13054,0,20,Julian Kibum Chung,80,1,Job Hunting Skills,1628782,0,-1,이거 저학년이 듣기는 조금 어려울 거라고 생각되는게 교수님이 학교에서 얻은 경력보다 사회경력을 더 듣기 좋아하심 (커피 알바보다는 인턴) 그냥 실전처럼 준비하면 에쁠나옴,교수,1,0.0,이거 저 학년 듣 기 조금 어려울 거 라고 생각 게 교수 님 학교 에서 얻 경력 보다 사회 경력 더 듣 기 좋 아 하심 커피 알 바 보다 인턴 그냥 실전 처럼 준비 면 쁠나옴
1291,13058,0,20,박선영,100,2,기초중국어1,1628860,0,-1,"중간고사, 기말고사는 말하기 녹",시험,1,0.0,중간고사 기말고사 기 녹
1292,13036,0,17,유기윤,80,6,Intensive English,1628779,0,-1,낫배드 수업,수업,1,1.0,낫 배드 수업
1293,12451,0,18,백성욱,80,23,컴퓨팅사고기반기초코딩,1788505,0,-1,배우다보니 생각보다 재밌고 어렵지 않았었어요 그냥 싸강 잘 챙겨듣기만 하면 수업때 어느정도 다 알아들어요,수업,1,1.0,배우 다 니 생각 보다 재밌 어렵 았었 어요 그냥 싸 강 잘 챙겨 듣 기 만 면 수업 어느 정도 다 알아들 어요
1294,12953,21,18,배정원,20,20,성과문화,536998,0,-1,마지막으로 데이트 과제는 정말 재밌긴 했습니다,과제,1,1.0,마지막 으로 데이트 과제 정말 재밌 긴 했
1295,3831,0,17,문주희,100,9,확률및랜덤변수,1080382,0,-1,포기하는사람이 많아서 학점은 잘 나오는듯,학점,1,1.0,포기 많 아서 학점 잘 나오 듯
1296,12875,0,20,배정원,80,2,성과문화,536998,0,-1,오래 붙들고있을 그런과제는 아니었음,과제,1,1.0,오래 붙들 그런 과제
1297,3991,0,17,이성주,100,17,디지털논리회로,1080388,0,-1,/ 시간은 한달)교수님이 되게 잘 가르쳐줌 진짜 완전 짱짱임 그리고 기출문제같은것도 주심 되게 좋음,교수,1,1.0,시간 달 교수 님 되게 잘 가르쳐 줌 진짜 완전 짱짱 임 그리고 기출문제 도 주심 되게 좋
1298,3990,0,17,이성주,100,17,디지털논리회로,1080388,0,-1,수강했을때 엄청 막막했는데 이상한 과제 내주는것보단 훨씬 좋음텀프로젝트라고 10%짜리 있는데 상중하 난이도로 나뉨 상이 10점 (이거 좀 귀찮,과제,1,0.0,수강 했 엄청 막막 했 는데 이상 과제 내주 보단 훨씬 좋 텀 프로젝트 라고 짜리 는데 상중하 난이도 로 나뉨 상 점 이거 좀 귀찮
1299,12878,0,20,배정원,100,4,성과문화,536998,0,-1,과제 세개정도가 독후감 쓰는거라 부지런히 책 읽어둬야함 ,과제,1,0.0,과제 세 개 정도 독후감 쓰 거 라 부지런히 책 읽 어 둬야
1300,12880,0,20,배정원,100,4,성과문화,536998,0,-1,강의 내용도 어렵지 않고 유익함,수업,1,1.0,강의 내용 도 어렵 유익
1301,3985,0,17,이성주,40,15,디지털논리회로,1080388,0,-1,시험은 저녁 7시에 보니까 참고바람,시험,1,0.0,시험 저녁 시 니까 참고 바람
1302,12883,1,20,배정원,80,5,성과문화,536998,0,-1,문제의 과제,과제,1,-1.0,문제 의 과제
